RecipeID,Recipe_Name,Ingredients,Cooking_Method,Total_Calories_per_Serving,Total_Protein_g,Total_Fat_g,Total_Carbs_g,Total_Fiber_g,Total_Vit_A_IU,Total_Vit_C_mg,Total_Vit_D_ug,Total_Vit_E_mg,Total_Iron_mg,Total_Calcium_mg,Total_Potassium_mg,Dosha_Suitability,Linked_FoodIDs
R00538,Recipe_538_Dal,"F008010:40,F006400:100,F000096:20,F002557:50,F006806:40,F001420:50",Baked,761.7,53.41,39.74,55.71,8.6,2469.51,99.77,11.42,19.58,20.54,543.35,1395.14,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,"F008010,F006400,F000096,F002557,F006806,F001420"
R00539,Recipe_539_Stirfry,"F005788:100,F002485:75",Fried,246.1,20.75,2.33,55.95,11.65,1004.28,110.48,6.68,10.58,13.81,412.59,1128.92,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,"F005788,F002485"
R00540,Recipe_540_Curry,"F000188:75,F002769:30",Fried,689.5,7.77,76.44,0.0,0.0,768.56,3.26,7.43,4.1,9.19,189.55,419.88,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,"F000188,F002769"
R00541,Recipe_541_Kheer,"F003953:75,F006555:40,F000125:25,F007252:5",Boiled,536.8,10.9,24.85,67.9,7.85,1273.19,71.98,5.9,3.73,8.57,249.1,285.61,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,"F003953,F006555,F000125,F007252"
R00542,Recipe_542_Salad,"F008533:75,F001285:40,F005769:75,F005980:10,F001826:30,F000571:15,F001351:40,F008468:20",Boiled,1088.7,52.46,79.27,64.03,26.84,1825.11,106.56,14.13,11.18,25.67,694.31,962.48,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,"F008533,F001285,F005769,F005980,F001826,F000571,F001351,F008468"
R00543,Recipe_543_Kheer,"F005614:15,F004131:30,F004331:100",Raw,457.3,22.24,7.42,83.56,3.24,1471.54,62.61,1.56,8.07,14.7,302.09,548.03,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,"F005614,F004131,F004331"
R00544,Recipe_544_Salad,"F004685:40,F009798:50",Sauteed,736.1,0.0,88.57,0.0,0.0,345.78,27.47,0.51,5.96,9.14,41.99,382.63,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,"F004685,F009798"
R00545,Recipe_545_Raita,"F002003:5,F005223:60,F001815:25,F008745:40",Slow Cooked,372.4,11.76,20.77,33.66,7.76,773.42,84.11,7.16,8.41,15.08,392.84,203.89,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,"F002003,F005223,F001815,F008745"
R00546,Recipe_546_Pulao,"F004762:60,F005974:25",Pressure Cooked,74.5,3.35,3.84,10.47,0.0,704.48,37.38,1.63,1.28,9.68,188.13,617.33,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,"F004762,F005974"
R00547,Recipe_547_Stew,"F006100:75,F002190:10,F007253:50,F002805:30,F009355:100,F001193:25,F009309:75,F009887:50",Steamed,1309.1,59.88,76.55,100.05,29.48,3877.52,145.5,14.08,15.79,34.18,871.6,2027.2,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,"F006100,F002190,F007253,F002805,F009355,F001193,F009309,F009887"
R00548,Recipe_548_Wrap,"F000533:20,F008692:50,F001317:15,F003037:60",Roasted,643.9,12.97,57.03,7.4,5.38,900.95,62.17,2.88,9.75,12.35,399.09,638.82,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,"F000533,F008692,F001317,F003037"
R00549,Recipe_549_Pulao,"F001857:50,F003359:60,F001399:50,F001112:25,F008188:10",Fermented,470.6,25.22,8.8,71.06,5.21,1191.24,81.05,9.56,9.37,12.49,221.49,965.82,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,"F001857,F003359,F001399,F001112,F008188"
R00550,Recipe_550_Raita,"F003272:5,F009023:5,F008792:60,F000583:100,F008896:30,F003099:75,F008362:50,F007344:100",Baked,1896.7,55.84,151.76,95.92,17.37,2451.39,153.86,12.14,20.64,46.8,1206.12,1724.43,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,"F003272,F009023,F008792,F000583,F008896,F003099,F008362,F007344"
R00551,Recipe_551_Stew,"F009831:10,F001731:60,F004945:5,F004225:25,F008464:60,F003328:10",Grilled,314.8,30.58,32.0,6.75,0.12,880.49,100.79,7.69,8.59,15.01,487.42,292.72,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,"F009831,F001731,F004945,F004225,F008464,F003328"
R00552,Recipe_552_Wrap,"F003511:50,F002764:60,F005910:60,F000523:40,F001347:50,F005479:75,F000690:15,F009448:10",Fried,1015.8,37.65,43.86,84.93,34.99,1807.93,159.92,13.85,18.7,26.64,602.17,1622.59,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,"F003511,F002764,F005910,F000523,F001347,F005479,F000690,F009448"
R00553,Recipe_553_Stew,"F002981:100,F009871:100,F008895:100,F005667:100",Fermented,677.0,56.2,20.2,87.9,11.3,2440.34,100.52,24.04,31.07,22.54,957.3,1743.75,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,"F002981,F009871,F008895,F005667"
R00554,Recipe_554_Salad,"F009917:30,F006719:75,F000339:75,F008494:10,F005965:50,F002264:75,F001981:25,F002809:25",Baked,1699.4,19.52,142.68,102.04,16.89,2138.57,193.56,12.13,12.94,24.09,873.41,1402.19,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,"F009917,F006719,F000339,F008494,F005965,F002264,F001981,F002809"
R00555,Recipe_555_Raita,"F004399:20,F003373:30,F009274:60,F004520:5",Roasted,482.8,18.05,19.71,61.29,4.32,187.78,31.67,3.17,4.1,7.93,267.71,514.21,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,"F004399,F003373,F009274,F004520"
R00556,Recipe_556_Pulao,"F008503:20,F002426:25,F005293:5,F008390:25,F000294:100,F005662:40,F008754:20,F001477:15",Slow Cooked,1290.6,10.97,131.38,26.88,6.04,1469.16,87.94,11.26,6.25,12.22,314.25,925.05,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,"F008503,F002426,F005293,F008390,F000294,F005662,F008754,F001477"
R00557,Recipe_557_Stew,"F005190:5,F003745:40,F009603:10,F002677:60,F002694:15,F007774:100,F001512:10,F001135:60",Roasted,756.3,44.23,14.4,108.98,10.07,1596.4,103.6,14.11,20.44,26.05,551.83,766.73,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,"F005190,F003745,F009603,F002677,F002694,F007774,F001512,F001135"
R00558,Recipe_558_Wrap,"F003542:75,F007911:100",Baked,599.2,39.35,5.12,94.22,14.5,579.01,88.74,13.24,10.88,22.22,358.02,303.02,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,"F003542,F007911"
R00559,Recipe_559_Raita,"F000855:10,F005502:60,F003976:40,F000906:20,F006080:15,F005810:60,F004421:15,F001942:30",Roasted,482.8,39.4,26.72,52.94,6.81,1323.18,130.34,7.19,14.49,16.02,406.63,1022.92,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,"F000855,F005502,F003976,F000906,F006080,F005810,F004421,F001942"
R00560,Recipe_560_Wrap,"F004171:75,F002789:25,F004155:30",Slow Cooked,439.6,11.38,14.06,62.36,4.46,1008.6,34.01,4.57,2.09,1.45,315.1,550.33,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,"F004171,F002789,F004155"
R00561,Recipe_561_Raita,"F002913:40,F009323:10,F000925:60,F001129:5,F005899:5,F004439:10,F003266:50,F007136:5",Fried,1221.1,11.4,119.31,23.7,7.84,1588.63,102.36,6.12,9.43,12.19,391.13,768.22,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,"F002913,F009323,F000925,F001129,F005899,F004439,F003266,F007136"
R00562,Recipe_562_Chutney,"F000330:30,F003523:75,F004668:5,F001027:25,F007256:75,F007406:75,F009639:10,F007275:75",Grilled,1545.2,60.2,122.78,80.44,13.62,2121.43,140.71,10.64,18.55,20.68,644.89,1228.95,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,"F000330,F003523,F004668,F001027,F007256,F007406,F009639,F007275"
R00563,Recipe_563_Raita,"F008757:25,F003348:50,F005690:60,F009593:100,F004533:75,F000816:60,F005987:10",Pressure Cooked,1142.2,46.29,65.22,113.56,25.76,2051.36,145.28,14.6,21.61,28.52,818.5,1436.92,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,"F008757,F003348,F005690,F009593,F004533,F000816,F005987"
R00564,Recipe_564_Dal,"F008225:100,F005454:10,F004788:30,F006501:30,F003808:60,F007480:15,F003384:50,F000092:100",Raw,572.0,32.84,8.83,99.1,15.51,2309.22,208.29,13.85,13.27,26.12,623.54,1086.01,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,"F008225,F005454,F004788,F006501,F003808,F007480,F003384,F000092"
R00565,Recipe_565_Dal,"F007165:25,F000531:15",Grilled,103.2,6.61,9.02,4.48,0.76,408.18,3.6,1.25,2.36,3.28,51.25,214.05,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,"F007165,F000531"
R00566,Recipe_566_Curry,"F001294:20,F003514:100,F003759:50,F002299:100,F006872:5,F002764:5,F003520:100",Baked,1135.7,62.3,27.08,150.16,26.91,2615.59,29.81,18.45,18.25,34.26,1035.77,1490.4,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,"F001294,F003514,F003759,F002299,F006872,F002764,F003520"
R00567,Recipe_567_Pulao,"F007338:5,F005801:60,F009299:40,F008522:25",Fermented,323.8,7.64,7.92,50.05,17.9,990.37,42.18,5.4,6.41,10.25,351.47,140.49,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,"F007338,F005801,F009299,F008522"
R00568,Recipe_568_Salad,"F004992:100,F008816:25",Slow Cooked,438.9,13.62,2.7,89.25,9.48,304.5,46.4,6.82,5.59,7.12,199.76,470.88,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,"F004992,F008816"
R00569,Recipe_569_Dal,"F006670:100,F009451:40,F006157:25,F002371:40,F001934:100,F006874:15,F000459:10,F007300:15",Boiled,943.8,31.96,26.7,151.98,20.97,1713.25,102.18,9.74,19.65,24.37,600.9,1175.37,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,"F006670,F009451,F006157,F002371,F001934,F006874,F000459,F007300"
R00570,Recipe_570_Kheer,"F006086:75,F000065:25,F000439:40,F004783:25,F008259:30,F003874:75,F003484:30,F003461:40",Slow Cooked,1398.6,41.78,93.67,98.47,16.0,1551.16,164.46,14.97,15.52,32.1,778.17,848.89,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,"F006086,F000065,F000439,F004783,F008259,F003874,F003484,F003461"
R00571,Recipe_571_Salad,"F008829:75,F007706:5,F003793:10,F000343:10",Steamed,332.5,21.08,8.68,47.65,7.68,522.81,69.61,6.11,4.22,3.02,181.36,420.3,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,"F008829,F007706,F003793,F000343"
R00572,Recipe_572_Stirfry,"F009390:100,F002818:15,F007763:10,F008772:15,F009670:75,F005747:25",Roasted,876.3,31.8,59.0,38.33,6.96,1249.88,79.16,4.25,14.63,20.88,524.95,878.91,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,"F009390,F002818,F007763,F008772,F009670,F005747"
R00573,Recipe_573_Stirfry,"F009377:20,F009606:10,F008168:25,F004633:30,F004198:20,F002927:5,F001924:60,F009375:15",Pressure Cooked,662.8,24.92,33.14,56.07,15.26,1117.09,74.84,6.09,5.18,8.15,467.04,932.77,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,"F009377,F009606,F008168,F004633,F004198,F002927,F001924,F009375"
R00574,Recipe_574_Wrap,"F000446:20,F008474:75,F009888:60,F008186:15,F000110:25,F009942:75,F001901:25,F000773:60",Boiled,1670.8,22.59,117.78,123.69,21.66,2460.19,158.67,12.99,21.3,23.41,738.04,1748.39,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,"F000446,F008474,F009888,F008186,F000110,F009942,F001901,F000773"
R00575,Recipe_575_Salad,"F006673:75,F004271:5,F008350:25,F001135:30,F003028:75,F003778:50,F005070:50",Steamed,828.3,33.14,18.77,112.62,12.9,2615.7,102.16,7.4,18.86,26.71,653.92,1084.83,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,"F006673,F004271,F008350,F001135,F003028,F003778,F005070"
R00576,Recipe_576_Pulao,"F001649:100,F004758:40,F001266:5,F003041:25,F003104:60,F003883:5,F009611:10",Baked,818.3,54.1,53.82,47.4,13.82,1432.43,95.24,8.55,5.11,14.47,586.92,653.27,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,"F001649,F004758,F001266,F003041,F003104,F003883,F009611"
R00577,Recipe_577_Kheer,"F009082:5,F006321:15,F006274:20,F009870:5,F001701:30,F000975:10,F000194:75",Raw,666.4,18.92,58.6,26.26,7.45,1194.87,95.06,9.47,10.65,13.73,408.21,525.79,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,"F009082,F006321,F006274,F009870,F001701,F000975,F000194"
R00578,Recipe_578_Stew,"F007571:75,F006626:50,F005287:5,F008255:15,F006505:60,F004926:10,F004733:5,F000561:50",Baked,917.1,38.66,47.55,115.41,15.32,1160.93,156.7,13.03,13.26,22.21,464.33,1344.56,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,"F007571,F006626,F005287,F008255,F006505,F004926,F004733,F000561"
R00579,Recipe_579_Curry,"F008223:50,F005751:75,F000759:100,F003014:60,F007068:25,F003452:50,F000237:5,F000922:20",Fermented,965.4,28.7,72.66,85.02,11.9,2027.51,170.97,19.66,18.62,33.36,694.59,1300.74,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,"F008223,F005751,F000759,F003014,F007068,F003452,F000237,F000922"
R00580,Recipe_580_Raita,"F009523:20,F008167:75,F002304:5,F000113:30",Steamed,354.5,2.38,30.64,22.55,1.89,313.41,55.1,1.7,9.95,7.7,287.21,744.5,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,"F009523,F008167,F002304,F000113"
R00581,Recipe_581_Pulao,"F002746:20,F007858:15,F005435:5,F005801:100",Roasted,528.8,17.08,16.16,60.37,28.23,735.72,29.07,3.24,5.22,10.09,371.38,281.16,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,"F002746,F007858,F005435,F005801"
R00582,Recipe_582_Raita,"F000253:5,F000777:75,F007636:50,F008275:30,F007487:100",Steamed,627.5,16.29,8.38,131.63,21.73,1600.84,65.62,16.23,14.88,18.77,605.77,1156.43,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,"F000253,F000777,F007636,F008275,F007487"
R00583,Recipe_583_Stirfry,"F003986:50,F003355:15,F009769:75,F009425:15,F005629:15,F002903:40,F003527:15,F000009:40",Steamed,1060.5,6.87,101.96,27.06,3.22,1108.62,167.65,9.87,17.16,20.65,455.35,769.1,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,"F003986,F003355,F009769,F009425,F005629,F002903,F003527,F000009"
R00584,Recipe_584_Wrap,"F003802:100,F002822:60,F007926:75",Grilled,983.0,46.15,72.68,28.48,14.55,2200.12,128.47,12.49,16.95,20.19,574.33,632.93,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,"F003802,F002822,F007926"
R00585,Recipe_585_Stirfry,"F001449:100,F009318:40,F003845:25,F005889:15,F003630:20,F008891:20,F008962:20,F003333:25",Grilled,877.5,18.07,60.89,71.41,15.44,1420.13,108.12,8.74,18.11,15.71,620.81,921.56,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,"F001449,F009318,F003845,F005889,F003630,F008891,F008962,F003333"
R00586,Recipe_586_Dal,"F000688:10,F009269:30,F004697:25,F001499:40,F000432:10,F006270:40,F007447:25",Sauteed,351.1,22.14,6.55,55.46,4.2,1204.97,75.67,7.69,4.03,15.41,437.31,756.54,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,"F000688,F009269,F004697,F001499,F000432,F006270,F007447"
R00587,Recipe_587_Kheer,"F007274:15,F005515:30,F008702:20,F004870:40,F002259:75,F003633:40",Fried,1222.9,19.22,108.28,54.93,9.72,1224.46,128.37,8.12,5.29,21.55,317.4,1302.5,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,"F007274,F005515,F008702,F004870,F002259,F003633"
R00588,Recipe_588_Stirfry,"F002317:30,F002895:15,F007272:60,F000454:15,F004147:100",Raw,1526.5,7.88,153.25,23.26,6.21,2124.35,99.13,6.41,8.5,20.06,240.02,1196.66,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,"F002317,F002895,F007272,F000454,F004147"
R00589,Recipe_589_Wrap,"F006392:75,F009995:75,F002989:75,F002533:5,F007707:50,F010000:25,F009407:60,F001022:10",Fermented,1216.0,52.47,58.5,145.58,35.78,2307.99,179.66,11.74,21.29,37.57,757.73,1582.73,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,"F006392,F009995,F002989,F002533,F007707,F010000,F009407,F001022"
R00590,Recipe_590_Wrap,"F002936:75,F000305:5,F006630:25,F004326:60",Sauteed,624.8,29.25,27.86,76.27,4.22,988.21,55.43,6.14,3.27,18.92,372.23,810.03,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,"F002936,F000305,F006630,F004326"
R00591,Recipe_591_Dal,"F005981:40,F009075:5",Fried,56.3,1.75,0.62,18.52,0.1,162.08,24.98,0.23,1.92,3.72,123.09,298.75,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,"F005981,F009075"
R00592,Recipe_592_Kheer,"F004336:20,F007034:30,F001837:60,F009956:60,F008409:15",Fermented,1069.9,10.48,87.22,65.02,3.12,1250.56,89.45,9.55,7.29,14.57,301.92,999.36,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,"F004336,F007034,F001837,F009956,F008409"
R00593,Recipe_593_Wrap,"F002563:50,F001249:60",Raw,225.6,28.69,12.77,0.0,0.0,1028.64,12.97,5.42,4.79,6.48,229.06,612.14,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,"F002563,F001249"
R00594,Recipe_594_Raita,"F002540:10,F005597:75,F002574:20,F004313:40,F009284:75,F007757:5,F003523:75,F002988:50",Fermented,677.3,52.78,73.24,37.37,8.75,1535.69,168.43,12.1,17.48,31.96,305.5,1152.9,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,"F002540,F005597,F002574,F004313,F009284,F007757,F003523,F002988"
R00595,Recipe_595_Stew,"F006586:20,F009646:25,F008535:20,F003691:10,F003174:60,F001129:40,F008300:30",Pressure Cooked,325.6,19.66,6.86,61.7,5.21,1803.03,95.36,7.83,9.48,10.36,392.92,999.44,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,"F006586,F009646,F008535,F003691,F003174,F001129,F008300"
R00596,Recipe_596_Salad,"F002353:10,F006678:100,F006641:60,F003513:75,F004202:5,F001143:100,F007982:75,F002836:50",Roasted,1661.1,45.69,130.02,46.82,16.85,2106.25,214.32,16.67,23.62,34.09,1188.46,1305.36,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,"F002353,F006678,F006641,F003513,F004202,F001143,F007982,F002836"
R00597,Recipe_597_Stew,"F007098:60,F000879:10,F000117:15,F003072:20,F009092:20,F003488:10,F003263:15,F005838:20",Roasted,761.1,21.42,61.75,37.86,12.77,670.62,98.38,8.35,9.81,7.36,284.4,762.96,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,"F007098,F000879,F000117,F003072,F009092,F003488,F003263,F005838"
R00598,Recipe_598_Raita,"F002505:20,F002828:100,F004947:30,F006452:5,F000236:20,F000301:10,F003260:75",Grilled,1131.2,52.26,74.15,95.25,12.1,903.84,78.25,10.6,9.64,8.37,473.2,1207.6,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,"F002505,F002828,F004947,F006452,F000236,F000301,F003260"
R00599,Recipe_599_Pulao,"F004246:100,F004657:20,F008609:30,F004588:10,F008477:20,F006977:100,F005097:30",Sauteed,632.4,13.85,26.12,88.35,18.74,1294.46,161.95,5.89,10.57,23.7,528.72,1543.62,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,"F004246,F004657,F008609,F004588,F008477,F006977,F005097"
R00600,Recipe_600_Pulao,"F007871:10,F002643:40,F001949:20",Grilled,104.4,2.89,6.09,12.14,3.32,451.82,39.81,3.29,6.45,3.27,147.74,102.71,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,"F007871,F002643,F001949"
